# 4569 81
Language Region Globe Abbreviation Var1 Var2 Var3 Meaning Word
Equatorial Macro-Arawakan Harakmbet Amarakaeri amr -12.5 -70.5 month puug
Equatorial Macro-Arawakan Harakmbet Amarakaeri amr -12.5 -70.5 MOON puug
Equatorial Macro-Arawakan Harakmbet Amarakaeri amr -12.5 -70.5 NIGHT sikyo
Equatorial Macro-Arawakan Harakmbet Amarakaeri amr -12.5 -70.5 STAR siokpo
Equatorial Macro-Arawakan Harakmbet Amarakaeri amr -12.5 -70.5 EARTH/SOIL sorok
Equatorial Macro-Arawakan Harakmbet Amarakaeri amr -12.5 -70.5 FIRE ta'ak
Equatorial Macro-Arawakan Harakmbet Amarakaeri amr -12.5 -70.5 SALT ta'sij
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SALT ał
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 CLOUD(S) amp
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 darkness amp
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 haze amp
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 mist amp
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SUN arew
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 STAR astł
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 gravel awaz
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SAND awaz
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 DAY/DAYTIME cherek
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SMOKE cux
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 soot cux
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 heaven erkinkh
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SKY erkinkh
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 RIVER get
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 EARTH/SOIL getin
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 field getin
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 ground getin
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 darkness gišer
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 NIGHT gišer
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 EARTH/SOIL hoł
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 ground hoł
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 WIND hov
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 liquid ǰur
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 WATER ǰur
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 STONE/ROCK khar
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 FIRE krak
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 height leṙ
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 MOUNTAIN leṙ
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 LAKE lin
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 DAY/DAYTIME loys
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 lamp loys
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 light loys
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 MOON lusin
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 ASH(ES) moxir
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 fumes mux
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 mist mux
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SMOKE mux
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 air ōd
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 atmosphere ōd
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SKY ōd
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 weather ōd
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 WIND ōd
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 DAY/DAYTIME ōr
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 light ōr
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SEA/OCEAN ovkanos
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 DUST phoši
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 breath phukh
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 WIND phukh
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 height sar
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 MOUNTAIN sar
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 breath šunčh
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 breathing šunčh
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 WIND šunčh
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 date tarethiw
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 YEAR tarethiw
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 YEAR tari
Indo-Hittite Indo-Hittite Armenian Armenian hye 40 45 SEA/OCEAN žov
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SKY aga:sa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 afternoon agalottu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 DAY/DAYTIME agalottu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 noon agalottu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 DAY/DAYTIME agalu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 sunlight agalu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 ditch aḷḷa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 floodwater aḷḷa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 LAKE aḷḷa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 lowest_spot aḷḷa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 RIVER aḷḷa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 stream aḷḷa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SKY ba:nu:
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 age barisa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 long_period_of_time barisa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 YEAR barisa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 year's_supply barisa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 hill beṭṭu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 MOUNTAIN beṭṭu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 slope beṭṭu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 ASH(ES) bu:di
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 contrary bu:di
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 EARTH/SOIL bu:mi
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 ground bu:mi
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 MOON candra
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SUN cu:riyan
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 DUST du:
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 air ga:i
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 storm ga:i
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 WIND ga:i
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 RIVER gangi
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 WATER gangi
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 darkness iru
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 NIGHT iru
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 WATER jala
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 DAY/DAYTIME jina
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 season ka:la
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 time ka:la
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 YEAR ka:la
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 coast kaḍalu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SEA/OCEAN kaḍalu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 mile kal
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 milestone kal
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 STONE/ROCK kal
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 image_of_Siva kalla
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 STONE/ROCK kalla
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 debris kasa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 DUST kasa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 EARTH/SOIL kasa
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 darkness kattale
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 evening kattale
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 NIGHT kattale
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 body_of_water ke:ru
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 dam ke:ru
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 LAKE ke:ru
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 pond ke:ru
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 embers kiccu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 FIRE kiccu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 flame kiccu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 jealousy kiccu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 hill male
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 MOUNTAIN male
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 EARTH/SOIL maṇṇu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 field maṇṇu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 ground maṇṇu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 mud maṇṇu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 CLOUD(S) me:ga
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 fish mi:nu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 shellfish mi:nu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 STAR mi:nu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 evening muccu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 NIGHT muccu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 EARTH/SOIL nela
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 field nela
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 floor nela
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 ground nela
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 stream ṇi:ru
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 WATER ṇi:ru
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 atmosphere oge
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 burning_rubbish_heap oge
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 gloomy_state_of_affairs oge
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SMOKE oge
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 to_smoke oge
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 reservoir oḷe
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 RIVER oḷe
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 stream oḷe
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 swamp oḷe
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 DAY/DAYTIME oṭṭu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SUN oṭṭu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 time oṭṭu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 EARTH/SOIL parava
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SEA/OCEAN samuttira
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 evening santottu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 NIGHT santottu
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SUN su:ra
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 WATER taṇṇi
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 month tingua
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 month_of_pregnancy tingua
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 MOON tingua
Elamo-Dravidian Dravidian Dravidian_Proper Badaga bfq 11.67 76.75 SALT uppu
Mande Mande NW_Mande Bambara bam 12.5 -7.5 DUST buguri
Mande Mande NW_Mande Bambara bam 12.5 -7.5 ASH(ES) bugurinjè
Mande Mande NW_Mande Bambara bam 12.5 -7.5 STAR dolo
Mande Mande NW_Mande Bambara bam 12.5 -7.5 WATER ji
Mande Mande NW_Mande Bambara bam 12.5 -7.5 evening saafo
Mande Mande NW_Mande Bambara bam 12.5 -7.5 NIGHT saafo
Mande Mande NW_Mande Bambara bam 12.5 -7.5 heaven san
Mande Mande NW_Mande Bambara bam 12.5 -7.5 high san
Mande Mande NW_Mande Bambara bam 12.5 -7.5 SKY san
Mande Mande NW_Mande Bambara bam 12.5 -7.5 top san
Mande Mande NW_Mande Bambara bam 12.5 -7.5 YEAR san
Mande Mande NW_Mande Bambara bam 12.5 -7.5 CLOUD(S) san-fin
Mande Mande NW_Mande Bambara bam 12.5 -7.5 evening su
Mande Mande NW_Mande Bambara bam 12.5 -7.5 NIGHT su
Mande Mande NW_Mande Bambara bam 12.5 -7.5 FIRE tasuma
Mande Mande NW_Mande Bambara bam 12.5 -7.5 DAY/DAYTIME tile
Mande Mande NW_Mande Bambara bam 12.5 -7.5 heat_of_sun tile
Mande Mande NW_Mande Bambara bam 12.5 -7.5 noon tile
Mande Mande NW_Mande Bambara bam 12.5 -7.5 SUN tile
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 liquid aalya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 RIVER aalya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 WATER aalya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 LAKE bunya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 pond bunya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 puddle bunya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 FIRE dɨka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 firewood dɨka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 heat dɨka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 burp jɨta
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 kind_of_green_vegetable_chewed_with_salt_as_a_sauce_for_meat_and_taro jɨta
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 SMOKE jɨta
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 ASH(ES) kwaagɨta
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 clay kwaaka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 country kwaaka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 EARTH/SOIL kwaaka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 ground kwaaka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 Christmas kwaramegaa'
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 dance_time kwaramegaa'
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 YEAR kwaramegaa'
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 MOON langwe
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 MOUNTAIN mugunya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 SUN nyɨla
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 sunlight nyɨla
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 kind_of_cane_used_for_making_salt saala
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 SALT saala
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 SEA/OCEAN saalaalya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 NIGHT sawɨta
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 fat_as_of_a_pig sɨgunya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 SKY sɨgunya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 STONE/ROCK sɨla
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 STAR sɨlɨngaamɨnya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 gravel siweka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 SAND siweka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 DUST tɨrya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 SAND weka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 CLOUD(S) yɨraaya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 fog yɨraaya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 mist yɨraaya
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 dawn yɨrɨka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 DAY/DAYTIME yɨrɨka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 sunlight yɨrɨka
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 air yɨwɨta
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 gas yɨwɨta
Soutwest_New_Guinea Angan Angan Baruya byr -6.92 145.92 WIND yɨwɨta
Basque Basque Basque Basque eus 43 -3 STAR astro
Basque Basque Basque Basque eus 43 -3 DAY/DAYTIME egun
Basque Basque Basque Basque eus 43 -3 SUN eguzki
Basque Basque Basque Basque eus 43 -3 SUN eki
Basque Basque Basque Basque eus 43 -3 ASH(ES) errauts
Basque Basque Basque Basque eus 43 -3 SALT gatz
Basque Basque Basque Basque eus 43 -3 NIGHT gau
Basque Basque Basque Basque eus 43 -3 ASH(ES) geldo
Basque Basque Basque Basque eus 43 -3 burned_object geldo
Basque Basque Basque Basque eus 43 -3 foolish geldo
Basque Basque Basque Basque eus 43 -3 inactive geldo
Basque Basque Basque Basque eus 43 -3 lacking_willpower_or_energy geldo
Basque Basque Basque Basque eus 43 -3 lazy geldo
Basque Basque Basque Basque eus 43 -3 naïve geldo
Basque Basque Basque Basque eus 43 -3 slow geldo
Basque Basque Basque Basque eus 43 -3 stupid geldo
Basque Basque Basque Basque eus 43 -3 useless geldo
Basque Basque Basque Basque eus 43 -3 STONE/ROCK haitz
Basque Basque Basque Basque eus 43 -3 bodily_gases haize
Basque Basque Basque Basque eus 43 -3 WIND haize
Basque Basque Basque Basque eus 43 -3 SAND harea
Basque Basque Basque Basque eus 43 -3 gallstone harri
Basque Basque Basque Basque eus 43 -3 hail harri
Basque Basque Basque Basque eus 43 -3 kidneystone harri
Basque Basque Basque Basque eus 43 -3 sink harri
Basque Basque Basque Basque eus 43 -3 STONE/ROCK harri
Basque Basque Basque Basque eus 43 -3 ASH(ES) hausterre
Basque Basque Basque Basque eus 43 -3 ASH(ES) hauts
Basque Basque Basque Basque eus 43 -3 DUST hauts
Basque Basque Basque Basque eus 43 -3 powder hauts
Basque Basque Basque Basque eus 43 -3 CLOUD(S) hodei
Basque Basque Basque Basque eus 43 -3 beach hondar
Basque Basque Basque Basque eus 43 -3 grounds_(coffee) hondar
Basque Basque Basque Basque eus 43 -3 left hondar
Basque Basque Basque Basque eus 43 -3 remainder_(math.) hondar
Basque Basque Basque Basque eus 43 -3 remains hondar
Basque Basque Basque Basque eus 43 -3 SAND hondar
Basque Basque Basque Basque eus 43 -3 sediment hondar
Basque Basque Basque Basque eus 43 -3 RIVER ibai
Basque Basque Basque Basque eus 43 -3 MOON ilargi
Basque Basque Basque Basque eus 43 -3 SEA/OCEAN itsaso
Basque Basque Basque Basque eus 43 -3 celebrity izar
Basque Basque Basque Basque eus 43 -3 STAR izar
Basque Basque Basque Basque eus 43 -3 SMOKE ke
Basque Basque Basque Basque eus 43 -3 country lur
Basque Basque Basque Basque eus 43 -3 EARTH/SOIL lur
Basque Basque Basque Basque eus 43 -3 floor lur
Basque Basque Basque Basque eus 43 -3 ground lur
Basque Basque Basque Basque eus 43 -3 MOUNTAIN mendi
Basque Basque Basque Basque eus 43 -3 heaven ortz
Basque Basque Basque Basque eus 43 -3 SKY ortz
Basque Basque Basque Basque eus 43 -3 anger su
Basque Basque Basque Basque eus 43 -3 FIRE su
Basque Basque Basque Basque eus 43 -3 heat su
Basque Basque Basque Basque eus 43 -3 light su
Basque Basque Basque Basque eus 43 -3 match su
Basque Basque Basque Basque eus 43 -3 passion su
Basque Basque Basque Basque eus 43 -3 anger sualdi
Basque Basque Basque Basque eus 43 -3 conflagration sualdi
Basque Basque Basque Basque eus 43 -3 FIRE sualdi
Basque Basque Basque Basque eus 43 -3 passion sualdi
Basque Basque Basque Basque eus 43 -3 burning suketa
Basque Basque Basque Basque eus 43 -3 conflagration suketa
Basque Basque Basque Basque eus 43 -3 FIRE suketa
Basque Basque Basque Basque eus 43 -3 FIRE sute
Basque Basque Basque Basque eus 43 -3 conflagration sutzar
Basque Basque Basque Basque eus 43 -3 FIRE sutzar
Basque Basque Basque Basque eus 43 -3 wildfire sutzar
Basque Basque Basque Basque eus 43 -3 hazelnut ur
Basque Basque Basque Basque eus 43 -3 juice ur
Basque Basque Basque Basque eus 43 -3 WATER ur
Basque Basque Basque Basque eus 43 -3 YEAR urte
Basque Basque Basque Basque eus 43 -3 anniversary urtebete
Basque Basque Basque Basque eus 43 -3 full_year urtebete
Basque Basque Basque Basque eus 43 -3 YEAR urtebete
Basque Basque Basque Basque eus 43 -3 heaven zeru
Basque Basque Basque Basque eus 43 -3 SKY zeru
Basque Basque Basque Basque eus 43 -3 LAKE zingira
Basque Basque Basque Basque eus 43 -3 swamp zingira
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 boulder aru
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 large_food_basket_of_the_ŋgati_type,_for_storing_food_in_the_clubhouse aru
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 STONE/ROCK aru
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 SEA/OCEAN atiga
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 month eekio
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 MOON eekio
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 period_of_ten_days_ago eekio
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 Pleiades iara
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 YEAR iara
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 CLOUD(S) iito
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 SMOKE iito
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 firefly_(kind_of_insect,_Lampyridae) kaipa
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 STAR kaipa
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 star-shaped kaipa
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 WIND kakagu
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 MOON kiorai
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 DUST magemage
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 sawdust magemage
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 boulder makatiru
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 STONE/ROCK makatiru
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 LAKE makokona
Pacific Bougainville East_Bougainville Buin buo -6.75 155.75 cliff menu
